Location_ID,Time_ID,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
798,931,2016-06-22 18:53:00,75.9,0.0,38.0,29.88,10.0,SSW,16.1,0.0,Day,Day,Day,Day
799,932,2016-06-22 18:53:00,84.0,0.0,31.0,29.85,10.0,SSW,9.2,0.0,Day,Day,Day,Day
800,933,2016-06-22 19:15:00,86.0,0.0,27.0,29.86,9.0,South,10.4,0.0,Day,Day,Day,Day
801,934,2016-06-22 19:35:00,84.2,0.0,30.0,29.85,10.0,SW,10.4,0.0,Day,Day,Day,Day
802,935,2016-06-22 19:53:00,78.1,0.0,37.0,29.86,10.0,South,8.1,0.0,Day,Day,Day,Day
803,936,2016-06-22 19:53:00,78.1,0.0,37.0,29.86,10.0,South,8.1,0.0,Day,Day,Day,Day
804,937,2016-06-22 19:35:00,87.8,0.0,21.0,29.95,10.0,South,8.1,0.0,Day,Day,Day,Day
805,938,2016-06-22 19:55:00,82.4,0.0,30.0,29.87,9.0,South,12.7,0.0,Day,Day,Day,Day
806,939,2016-06-22 19:55:00,81.0,0.0,21.0,29.88,10.0,West,16.1,0.0,Day,Day,Day,Day
807,940,2016-06-22 19:55:00,81.0,0.0,21.0,29.88,10.0,West,16.1,0.0,Day,Day,Day,Day
808,941,2016-06-22 19:55:00,82.4,0.0,30.0,29.87,9.0,South,12.7,0.0,Day,Day,Day,Day
809,942,2016-06-22 20:15:00,75.2,0.0,21.0,30.03,10.0,South,6.9,0.0,Day,Day,Day,Day
810,943,2016-06-22 19:55:00,81.0,0.0,21.0,29.88,10.0,West,16.1,0.0,Day,Day,Day,Day
811,944,2016-06-22 20:53:00,64.0,0.0,63.0,30.0,10.0,NW,6.9,0.0,Night,Day,Day,Day
812,945,2016-06-22 20:55:00,77.0,0.0,34.0,29.88,9.0,South,15.0,0.0,Night,Day,Day,Day
813,946,2016-06-22 21:05:00,75.2,0.0,27.0,30.04,10.0,Calm,0.0,0.0,Night,Night,Day,Day
814,947,2016-06-22 21:35:00,75.2,0.0,36.0,29.89,10.0,South,11.5,0.0,Night,Night,Day,Day
815,948,2016-06-22 21:56:00,57.0,0.0,77.0,30.02,10.0,West,12.7,0.0,Night,Night,Night,Day
816,949,2016-06-22 21:54:00,59.0,0.0,69.0,30.05,10.0,West,8.1,0.0,Night,Night,Night,Day
817,950,2016-06-22 22:15:00,71.6,0.0,41.0,29.91,10.0,SSE,9.2,0.0,Night,Night,Night,Day
818,951,2016-06-22 22:15:00,53.6,0.0,88.0,30.01,7.0,North,0.0,0.0,Night,Night,Night,Day
819,952,2016-06-22 21:53:00,59.0,0.0,75.0,30.01,10.0,WSW,12.7,0.0,Night,Night,Night,Day
820,953,2016-06-22 22:53:00,78.1,0.0,15.0,29.91,10.0,NNW,10.4,0.0,Night,Night,Night,Night
821,954,2016-06-22 22:35:00,69.8,0.0,28.0,30.05,10.0,SE,9.2,0.0,Night,Night,Night,Night
822,955,2016-06-22 23:54:00,55.9,0.0,80.0,29.96,10.0,WSW,9.2,0.0,Night,Night,Night,Night
823,956,2016-06-22 23:53:00,59.0,0.0,72.0,30.03,10.0,NNW,3.5,0.0,Night,Night,Night,Night
824,957,2016-06-22 23:55:00,66.0,0.0,42.0,29.94,10.0,WNW,6.9,0.0,Night,Night,Night,Night
825,958,2016-06-23 00:53:00,59.0,0.0,72.0,30.03,10.0,NW,5.8,0.0,Night,Night,Night,Night
826,959,2016-06-23 01:56:00,55.9,0.0,84.0,30.05,10.0,NE,3.5,0.0,Night,Night,Night,Night
827,960,2016-06-23 01:28:00,57.0,0.0,77.0,30.04,10.0,West,10.4,0.0,Night,Night,Night,Night
828,961,2016-06-23 01:53:00,57.9,0.0,75.0,30.04,10.0,NW,4.6,0.0,Night,Night,Night,Night
829,962,2016-06-23 02:53:00,55.0,0.0,80.0,30.01,10.0,WNW,10.4,0.0,Night,Night,Night,Night
830,963,2016-06-23 01:53:00,55.9,0.0,77.0,30.01,10.0,West,12.7,0.0,Night,Night,Night,Night
831,964,2016-06-23 02:53:00,55.9,0.0,80.0,30.04,10.0,WSW,8.1,0.0,Night,Night,Night,Night
832,965,2016-06-23 02:54:00,54.0,0.0,83.0,29.98,10.0,WSW,5.8,0.0,Night,Night,Night,Night
833,966,2016-06-23 03:56:00,54.0,0.0,86.0,30.04,10.0,West,11.5,0.0,Night,Night,Night,Night
834,967,2016-06-23 03:54:00,57.0,0.0,77.0,30.06,10.0,West,9.2,0.0,Night,Night,Night,Night
835,968,2016-06-23 05:53:00,55.9,0.0,80.0,30.06,10.0,WNW,4.6,0.0,Day,Day,Day,Day
836,969,2016-06-23 06:53:00,57.9,0.0,78.0,30.07,10.0,Calm,0.0,0.0,Day,Day,Day,Day
837,970,2016-06-23 07:55:00,68.0,0.0,49.0,30.02,10.0,WNW,4.6,0.0,Day,Day,Day,Day
838,971,2016-06-23 07:15:00,64.4,0.0,45.0,29.98,10.0,SSE,10.4,0.0,Day,Day,Day,Day
839,972,2016-06-23 06:55:00,62.1,0.0,58.0,30.0,10.0,WNW,4.6,0.0,Day,Day,Day,Day
840,973,2016-06-23 08:56:00,59.0,0.0,72.0,30.08,10.0,NW,16.1,0.0,Day,Day,Day,Day
841,974,2016-06-23 08:53:00,64.0,0.0,65.0,30.08,10.0,Variable,3.5,0.0,Day,Day,Day,Day
842,975,2016-06-23 08:55:00,64.4,0.0,68.0,30.09,9.0,WNW,3.5,0.0,Day,Day,Day,Day
843,976,2016-06-23 08:55:00,68.0,0.0,46.0,30.03,10.0,South,10.4,0.0,Day,Day,Day,Day
844,977,2016-06-23 09:54:00,66.0,0.0,54.0,30.04,10.0,Variable,6.9,0.0,Day,Day,Day,Day
845,978,2016-06-23 08:47:00,66.2,0.0,56.0,30.1,10.0,Calm,0.0,0.0,Day,Day,Day,Day
846,979,2016-06-23 08:55:00,72.0,0.0,38.0,30.02,10.0,Calm,0.0,0.0,Day,Day,Day,Day
847,980,2016-06-23 09:35:00,71.6,0.0,38.0,30.03,9.0,South,8.1,0.0,Day,Day,Day,Day
848,981,2016-06-23 09:35:00,64.4,0.0,56.0,30.09,9.0,West,5.8,0.0,Day,Day,Day,Day
849,982,2016-06-23 09:35:00,71.6,0.0,38.0,30.03,9.0,South,8.1,0.0,Day,Day,Day,Day
850,983,2016-06-23 09:53:00,79.0,0.0,29.0,30.01,10.0,North,8.1,0.0,Day,Day,Day,Day
851,984,2016-06-23 09:56:00,61.0,0.0,62.0,30.08,10.0,WNW,19.6,0.0,Day,Day,Day,Day
852,985,2016-06-23 09:53:00,68.0,0.0,50.0,30.08,10.0,Calm,0.0,0.0,Day,Day,Day,Day
853,986,2016-06-23 09:53:00,68.0,0.0,50.0,30.08,10.0,Calm,0.0,0.0,Day,Day,Day,Day
854,987,2016-06-23 09:53:00,71.1,0.0,44.0,30.05,10.0,West,9.2,0.0,Day,Day,Day,Day
855,988,2016-06-23 09:55:00,78.8,0.0,20.0,30.06,10.0,South,5.8,0.0,Day,Day,Day,Day
856,989,2016-06-23 09:53:00,75.0,0.0,26.0,30.0,10.0,West,8.1,0.0,Day,Day,Day,Day
857,990,2016-06-23 09:53:00,71.1,0.0,44.0,30.05,10.0,West,9.2,0.0,Day,Day,Day,Day
858,991,2016-06-23 10:15:00,75.2,0.0,41.0,30.03,10.0,SSE,4.6,0.0,Day,Day,Day,Day
859,992,2016-06-23 10:53:00,78.1,0.0,24.0,30.01,10.0,West,9.2,0.0,Day,Day,Day,Day
830,993,2016-06-23 09:53:00,71.1,0.0,44.0,30.05,10.0,West,9.2,0.0,Day,Day,Day,Day
860,994,2016-06-23 10:35:00,77.0,0.0,34.0,30.03,8.0,SSW,5.8,0.0,Day,Day,Day,Day
861,995,2016-06-23 10:35:00,77.0,0.0,34.0,30.03,8.0,SSW,5.8,0.0,Day,Day,Day,Day
862,996,2016-06-23 10:46:00,77.0,0.0,34.0,30.02,10.0,SW,3.5,0.0,Day,Day,Day,Day
620,997,2016-06-23 10:53:00,75.9,0.0,36.0,30.05,10.0,WSW,8.1,0.0,Day,Day,Day,Day
863,998,2016-06-23 10:50:00,75.2,0.0,34.0,30.1,10.0,NW,11.5,0.0,Day,Day,Day,Day
864,999,2016-06-23 10:53:00,78.1,0.0,36.0,30.02,10.0,SSE,3.5,0.0,Day,Day,Day,Day
865,1000,2016-06-23 10:46:00,77.0,0.0,34.0,30.02,10.0,SW,3.5,0.0,Day,Day,Day,Day
647,1001,2016-06-23 10:47:00,68.0,0.0,68.0,30.09,10.0,North,5.8,0.0,Day,Day,Day,Day
732,1002,2016-06-23 10:53:00,75.9,0.0,36.0,30.05,10.0,WSW,8.1,0.0,Day,Day,Day,Day
866,1003,2016-06-23 10:54:00,70.0,0.0,51.0,30.04,10.0,SSW,6.9,0.0,Day,Day,Day,Day
867,1004,2016-06-23 10:53:00,78.1,0.0,36.0,30.02,10.0,SSE,3.5,0.0,Day,Day,Day,Day
868,1005,2016-06-23 10:53:00,78.1,0.0,36.0,30.02,10.0,SSE,3.5,0.0,Day,Day,Day,Day
869,1006,2016-06-23 10:56:00,64.0,0.0,58.0,30.09,10.0,NW,16.1,0.0,Day,Day,Day,Day
717,1007,2016-06-23 10:47:00,66.2,0.0,68.0,30.09,10.0,North,6.9,0.0,Day,Day,Day,Day
870,1008,2016-06-23 10:54:00,70.0,0.0,42.0,30.11,10.0,Variable,4.6,0.0,Day,Day,Day,Day
871,1009,2016-06-23 10:53:00,75.9,0.0,36.0,30.05,10.0,WSW,8.1,0.0,Day,Day,Day,Day
872,1010,2016-06-23 11:15:00,80.6,0.0,26.0,30.03,9.0,Calm,0.0,0.0,Day,Day,Day,Day
873,1011,2016-06-23 10:56:00,64.0,0.0,58.0,30.09,10.0,NW,16.1,0.0,Day,Day,Day,Day
874,1012,2016-06-23 11:53:00,82.0,0.0,22.0,30.0,10.0,WNW,12.7,0.0,Day,Day,Day,Day
875,1013,2016-06-23 11:53:00,82.0,0.0,22.0,30.0,10.0,WNW,12.7,0.0,Day,Day,Day,Day
876,1014,2016-06-23 11:56:00,66.9,0.0,49.0,30.09,10.0,WNW,18.4,0.0,Day,Day,Day,Day
877,1015,2016-06-23 11:53:00,78.1,0.0,37.0,30.08,10.0,NW,8.1,0.0,Day,Day,Day,Day
608,1016,2016-06-23 11:53:00,81.0,0.0,28.0,30.04,10.0,WNW,13.8,0.0,Day,Day,Day,Day
878,1017,2016-06-23 11:50:00,71.6,0.0,53.0,30.1,10.0,North,5.8,0.0,Day,Day,Day,Day
879,1018,2016-06-23 11:56:00,66.9,0.0,49.0,30.09,10.0,WNW,18.4,0.0,Day,Day,Day,Day
880,1019,2016-06-23 11:53:00,68.0,0.0,50.0,30.09,10.0,West,9.2,0.0,Day,Day,Day,Day
881,1020,2016-06-23 11:53:00,68.0,0.0,50.0,30.09,10.0,West,9.2,0.0,Day,Day,Day,Day
882,1021,2016-06-23 11:53:00,78.1,0.0,37.0,30.08,10.0,NW,8.1,0.0,Day,Day,Day,Day
883,1022,2016-06-23 11:53:00,78.1,0.0,37.0,30.08,10.0,NW,8.1,0.0,Day,Day,Day,Day
884,1023,2016-06-23 11:54:00,61.0,0.0,70.0,30.14,10.0,NW,8.1,0.0,Day,Day,Day,Day
885,1024,2016-06-23 11:53:00,81.0,0.0,28.0,30.04,10.0,WNW,13.8,0.0,Day,Day,Day,Day
886,1025,2016-06-23 11:53:00,81.0,0.0,28.0,30.04,10.0,WNW,13.8,0.0,Day,Day,Day,Day
887,1026,2016-06-23 12:50:00,75.2,0.0,36.0,30.08,10.0,NNW,10.4,0.0,Day,Day,Day,Day
888,1027,2016-06-23 11:55:00,77.0,0.0,34.0,30.08,10.0,West,10.4,0.0,Day,Day,Day,Day
889,1028,2016-06-23 11:55:00,82.4,0.0,26.0,30.07,10.0,NNW,13.8,0.0,Day,Day,Day,Day
890,1029,2016-06-23 12:55:00,60.8,0.0,77.0,30.14,7.0,NNW,15.0,0.0,Day,Day,Day,Day
891,1030,2016-06-23 12:58:00,85.3,0.0,27.0,30.01,10.0,SW,15.0,0.0,Day,Day,Day,Day
892,1031,2016-06-23 12:58:00,85.3,0.0,27.0,30.01,10.0,SW,15.0,0.0,Day,Day,Day,Day
893,1032,2016-06-23 12:45:00,84.2,0.0,25.0,30.01,10.0,SW,5.8,0.0,Day,Day,Day,Day
894,1033,2016-06-23 12:53:00,80.1,0.0,32.0,30.07,10.0,Variable,5.8,0.0,Day,Day,Day,Day
620,1034,2016-06-23 12:53:00,82.9,0.0,26.0,30.04,10.0,WNW,10.4,0.0,Day,Day,Day,Day
895,1035,2016-06-23 13:53:00,77.0,0.0,39.0,30.06,10.0,South,6.9,0.0,Day,Day,Day,Day
732,1036,2016-06-23 13:53:00,86.0,0.0,24.0,30.03,10.0,West,13.8,0.0,Day,Day,Day,Day
892,1037,2016-06-23 13:58:00,88.0,0.0,26.0,29.99,10.0,SW,18.4,0.0,Day,Day,Day,Day
896,1038,2016-06-23 11:55:00,80.6,0.0,26.0,30.03,9.0,Calm,0.0,0.0,Day,Day,Day,Day
897,1039,2016-06-23 11:55:00,80.6,0.0,26.0,30.03,9.0,Calm,0.0,0.0,Day,Day,Day,Day
898,1040,2016-06-23 13:53:00,89.1,0.0,19.0,29.99,10.0,WSW,12.7,0.0,Day,Day,Day,Day
899,1041,2016-06-23 13:53:00,80.1,0.0,36.0,30.07,10.0,NW,12.7,0.0,Day,Day,Day,Day
900,1042,2016-06-23 13:53:00,86.0,0.0,24.0,30.03,10.0,West,13.8,0.0,Day,Day,Day,Day
901,1043,2016-06-23 13:55:00,91.0,0.0,23.0,30.0,10.0,WNW,9.2,0.0,Day,Day,Day,Day
902,1044,2016-06-23 13:55:00,91.0,0.0,23.0,30.0,10.0,WNW,9.2,0.0,Day,Day,Day,Day
716,1045,2016-06-23 13:53:00,89.1,0.0,19.0,29.99,10.0,WSW,12.7,0.0,Day,Day,Day,Day
903,1046,2016-06-23 11:55:00,77.0,0.0,34.0,30.08,10.0,West,10.4,0.0,Day,Day,Day,Day
904,1047,2016-06-23 11:55:00,80.6,0.0,26.0,30.03,9.0,Calm,0.0,0.0,Day,Day,Day,Day
905,1048,2016-06-23 14:53:00,87.1,0.0,21.0,29.98,10.0,WSW,16.1,0.0,Day,Day,Day,Day
906,1049,2016-06-23 13:35:00,86.0,0.0,25.0,30.0,10.0,South,8.1,0.0,Day,Day,Day,Day
907,1050,2016-06-23 14:45:00,91.4,0.0,20.0,29.98,10.0,SW,11.5,0.0,Day,Day,Day,Day
908,1051,2016-06-23 14:54:00,84.0,0.0,31.0,29.99,10.0,WSW,17.3,0.0,Day,Day,Day,Day
909,1052,2016-06-23 14:56:00,79.0,0.0,39.0,30.07,10.0,NNW,20.7,0.0,Day,Day,Day,Day
910,1053,2016-06-23 14:53:00,86.0,0.0,24.0,30.03,10.0,West,12.7,0.0,Day,Day,Day,Day
911,1054,2016-06-23 13:35:00,86.0,0.0,25.0,30.0,10.0,South,8.1,0.0,Day,Day,Day,Day
912,1055,2016-06-23 18:55:00,86.0,0.0,25.0,29.95,10.0,South,11.5,0.0,Day,Day,Day,Day
913,1056,2016-06-23 15:53:00,90.0,0.0,23.0,29.96,10.0,SSW,10.4,0.0,Day,Day,Day,Day
914,1057,2016-06-23 18:55:00,86.0,0.0,25.0,29.95,10.0,South,11.5,0.0,Day,Day,Day,Day
915,1058,2016-06-23 17:55:00,89.1,0.0,23.0,29.96,10.0,West,20.7,0.0,Day,Day,Day,Day
916,1059,2016-06-23 18:55:00,86.0,0.0,25.0,29.95,10.0,South,11.5,0.0,Day,Day,Day,Day
917,1060,2016-06-23 18:53:00,81.0,0.0,30.0,29.94,10.0,SSW,15.0,0.0,Day,Day,Day,Day
918,1061,2016-06-23 18:55:00,84.0,0.0,27.0,29.97,10.0,West,21.9,0.0,Day,Day,Day,Day
919,1062,2016-06-23 18:53:00,78.1,0.0,31.0,29.98,10.0,WSW,17.3,0.0,Day,Day,Day,Day
920,1063,2016-06-23 18:53:00,70.0,0.0,51.0,30.06,10.0,West,11.5,0.0,Day,Day,Day,Day
921,1064,2016-06-23 18:53:00,87.1,0.0,31.0,29.91,10.0,South,16.1,0.0,Day,Day,Day,Day
922,1065,2016-06-23 19:54:00,64.9,0.0,61.0,30.09,10.0,WSW,12.7,0.0,Day,Day,Day,Day
712,1066,2016-06-23 19:53:00,68.0,0.0,47.0,30.04,10.0,South,10.4,0.0,Day,Day,Day,Day
923,1067,2016-06-23 19:35:00,82.4,0.0,30.0,29.94,10.0,SSW,10.4,0.0,Day,Day,Day,Day
924,1068,2016-06-23 19:53:00,75.9,0.0,36.0,29.94,10.0,SSW,17.3,0.0,Day,Day,Day,Day
925,1069,2016-06-23 19:55:00,77.0,0.0,33.0,29.98,10.0,WSW,21.9,0.0,Day,Day,Day,Day
796,1070,2016-06-23 22:32:00,57.9,0.0,84.0,30.09,10.0,WNW,21.9,0.0,Night,Night,Night,Day
926,1071,2016-06-23 22:53:00,64.0,0.0,60.0,30.1,10.0,NNW,10.4,0.0,Night,Night,Night,Night
927,1072,2016-06-23 23:53:00,59.0,0.0,69.0,30.1,10.0,Calm,0.0,0.0,Night,Night,Night,Night
928,1073,2016-06-24 00:05:00,66.2,0.0,46.0,30.11,10.0,ESE,5.8,0.0,Night,Night,Night,Night
929,1074,2016-06-24 01:37:00,57.9,0.0,84.0,30.08,10.0,West,12.7,0.0,Night,Night,Night,Night
930,1075,2016-06-24 01:58:00,61.0,0.0,71.0,30.0,10.0,SW,18.4,0.0,Night,Night,Night,Night
931,1076,2016-06-24 01:56:00,55.9,0.0,90.0,30.09,9.0,WSW,24.2,0.0,Night,Night,Night,Night
869,1077,2016-06-24 01:56:00,55.9,0.0,90.0,30.09,9.0,WSW,24.2,0.0,Night,Night,Night,Night
932,1078,2016-06-24 01:53:00,62.1,0.0,70.0,30.01,10.0,SSW,11.5,0.0,Night,Night,Night,Night
933,1079,2016-06-24 02:53:00,54.0,0.0,86.0,30.0,10.0,SSE,4.6,0.0,Night,Night,Night,Night
934,1080,2016-06-24 03:15:00,51.8,0.0,100.0,30.07,10.0,NNW,3.5,0.0,Night,Night,Night,Night
819,1081,2016-06-24 03:39:00,57.0,0.0,83.0,30.07,10.0,SSW,10.4,0.0,Night,Night,Night,Night
935,1082,2016-06-24 05:35:00,55.4,0.0,82.0,30.0,10.0,Calm,0.0,0.0,Night,Day,Day,Day
640,1083,2016-06-24 05:53:00,57.0,0.0,83.0,30.07,10.0,Variable,3.5,0.0,Day,Day,Day,Day
936,1084,2016-06-24 06:15:00,57.2,0.0,88.0,30.08,10.0,Calm,0.0,0.0,Day,Day,Day,Day
937,1085,2016-06-24 07:53:00,63.0,0.0,65.0,30.02,10.0,South,8.1,0.0,Day,Day,Day,Day
938,1086,2016-06-24 07:53:00,59.0,0.0,78.0,30.06,10.0,NW,6.9,0.0,Day,Day,Day,Day
880,1087,2016-06-24 07:53:00,57.0,0.0,81.0,30.09,10.0,WNW,9.2,0.0,Day,Day,Day,Day
939,1088,2016-06-24 08:53:00,64.0,0.0,73.0,30.09,10.0,Variable,5.8,0.0,Day,Day,Day,Day
708,1089,2016-06-24 08:53:00,63.0,0.0,70.0,30.07,10.0,Variable,3.5,0.0,Day,Day,Day,Day
940,1090,2016-06-24 07:52:00,62.6,0.0,72.0,30.1,10.0,Calm,0.0,0.0,Day,Day,Day,Day
941,1091,2016-06-24 08:53:00,66.9,0.0,61.0,30.05,10.0,Variable,4.6,0.0,Day,Day,Day,Day
942,1092,2016-06-24 08:53:00,72.0,0.0,49.0,30.03,10.0,NNW,9.2,0.0,Day,Day,Day,Day
943,1093,2016-06-24 09:03:00,62.6,0.0,82.0,30.1,10.0,North,9.2,0.0,Day,Day,Day,Day
944,1094,2016-06-24 09:15:00,71.6,0.0,41.0,30.04,10.0,SSE,3.5,0.0,Day,Day,Day,Day
757,1095,2016-06-24 09:54:00,64.0,0.0,73.0,30.05,10.0,SSW,6.9,0.0,Day,Day,Day,Day
728,1096,2016-06-24 09:53:00,73.0,0.0,42.0,30.03,10.0,NW,6.9,0.0,Day,Day,Day,Day
945,1097,2016-06-24 09:53:00,72.0,0.0,49.0,30.04,10.0,North,3.5,0.0,Day,Day,Day,Day
946,1098,2016-06-24 11:35:00,80.6,0.0,32.0,30.05,9.0,NNW,10.4,0.0,Day,Day,Day,Day
947,1099,2016-06-24 11:35:00,80.6,0.0,32.0,30.05,9.0,NNW,10.4,0.0,Day,Day,Day,Day
640,1100,2016-06-24 09:53:00,61.0,0.0,70.0,30.1,10.0,South,5.8,0.0,Day,Day,Day,Day
948,1101,2016-06-24 09:47:00,68.0,0.0,60.0,30.11,10.0,NW,11.5,0.0,Day,Day,Day,Day
728,1102,2016-06-24 09:53:00,73.0,0.0,42.0,30.03,10.0,NW,6.9,0.0,Day,Day,Day,Day
949,1103,2016-06-24 09:53:00,72.0,0.0,49.0,30.04,10.0,North,3.5,0.0,Day,Day,Day,Day
950,1104,2016-06-24 10:53:00,75.9,0.0,38.0,30.02,10.0,NW,9.2,0.0,Day,Day,Day,Day
951,1105,2016-06-24 11:45:00,75.2,0.0,29.0,30.15,10.0,SW,4.6,0.0,Day,Day,Day,Day
952,1106,2016-06-24 10:55:00,66.2,0.0,73.0,30.1,10.0,NE,8.1,0.0,Day,Day,Day,Day
953,1107,2016-06-24 10:53:00,63.0,0.0,67.0,30.12,10.0,West,11.5,0.0,Day,Day,Day,Day
954,1108,2016-06-24 10:53:00,75.0,0.0,46.0,30.05,10.0,Calm,0.0,0.0,Day,Day,Day,Day
955,1109,2016-06-24 10:46:00,73.4,0.0,47.0,30.05,10.0,Calm,0.0,0.0,Day,Day,Day,Day
956,1110,2016-06-24 10:56:00,68.0,0.0,63.0,30.1,10.0,NNE,5.8,0.0,Day,Day,Day,Day
853,1111,2016-06-24 10:53:00,70.0,0.0,53.0,30.08,10.0,Calm,0.0,0.0,Day,Day,Day,Day
957,1112,2016-06-24 10:55:00,77.0,0.0,42.0,30.04,10.0,NW,9.2,0.0,Day,Day,Day,Day
958,1113,2016-06-24 10:53:00,79.0,0.0,34.0,30.03,10.0,NNW,12.7,0.0,Day,Day,Day,Day
959,1114,2016-06-24 10:56:00,68.0,0.0,63.0,30.1,10.0,NNE,5.8,0.0,Day,Day,Day,Day
620,1115,2016-06-24 11:53:00,75.9,0.0,36.0,30.05,10.0,Variable,4.6,0.0,Day,Day,Day,Day
960,1116,2016-06-24 11:53:00,82.0,0.0,34.0,30.03,10.0,NW,13.8,0.0,Day,Day,Day,Day
619,1117,2016-06-24 11:53:00,73.9,0.0,41.0,30.07,10.0,NW,9.2,0.0,Day,Day,Day,Day
909,1118,2016-06-24 11:56:00,71.1,0.0,59.0,30.09,10.0,NNW,6.9,0.0,Day,Day,Day,Day
961,1119,2016-06-24 11:53:00,66.9,0.0,59.0,30.09,10.0,West,9.2,0.0,Day,Day,Day,Day
962,1120,2016-06-24 11:54:00,68.0,0.0,52.0,30.11,10.0,West,6.9,0.0,Day,Day,Day,Day
963,1121,2016-06-24 11:55:00,80.6,0.0,32.0,30.05,10.0,NNW,5.8,0.0,Day,Day,Day,Day
964,1122,2016-06-24 12:47:00,71.6,0.0,69.0,30.07,10.0,North,11.5,0.0,Day,Day,Day,Day
965,1123,2016-06-24 11:54:00,68.0,0.0,52.0,30.11,10.0,West,6.9,0.0,Day,Day,Day,Day
966,1124,2016-06-24 12:45:00,82.4,0.0,32.0,30.02,10.0,NW,9.2,0.0,Day,Day,Day,Day
967,1125,2016-06-24 12:53:00,70.0,0.0,49.0,30.07,10.0,West,10.4,0.0,Day,Day,Day,Day
968,1126,2016-06-24 12:53:00,75.9,0.0,40.0,30.06,10.0,NW,10.4,0.0,Day,Day,Day,Day
969,1127,2016-06-24 12:53:00,75.9,0.0,40.0,30.06,10.0,NW,10.4,0.0,Day,Day,Day,Day
970,1128,2016-06-24 12:55:00,80.6,0.0,42.0,30.06,0.0,SSE,5.8,0.0,Day,Day,Day,Day
971,1129,2016-06-24 12:56:00,70.0,0.0,49.0,30.08,10.0,WNW,16.1,0.0,Day,Day,Day,Day
972,1130,2016-06-24 12:56:00,70.0,0.0,49.0,30.08,10.0,WNW,16.1,0.0,Day,Day,Day,Day
973,1131,2016-06-24 12:47:00,71.6,0.0,53.0,30.08,10.0,North,9.2,0.0,Day,Day,Day,Day
974,1132,2016-06-24 12:47:00,71.6,0.0,53.0,30.08,10.0,North,9.2,0.0,Day,Day,Day,Day
975,1133,2016-06-24 13:15:00,82.4,0.0,37.0,30.06,10.0,West,5.8,0.0,Day,Day,Day,Day
976,1134,2016-06-24 13:53:00,73.9,0.0,50.0,30.06,10.0,South,5.8,0.0,Day,Day,Day,Day
977,1135,2016-06-24 13:58:00,86.0,0.0,31.0,30.0,10.0,North,12.7,0.0,Day,Day,Day,Day
978,1136,2016-06-24 13:53:00,87.1,0.0,20.0,29.99,10.0,Variable,4.6,0.0,Day,Day,Day,Day
979,1137,2016-06-24 14:47:00,77.0,0.0,50.0,30.04,10.0,WSW,13.8,0.0,Day,Day,Day,Day
968,1138,2016-06-24 13:53:00,79.0,0.0,30.0,30.04,10.0,WNW,11.5,0.0,Day,Day,Day,Day
980,1139,2016-06-24 13:53:00,82.9,0.0,29.0,30.01,10.0,SW,5.8,0.0,Day,Day,Day,Day
981,1140,2016-06-24 13:58:00,86.0,0.0,31.0,30.0,10.0,North,12.7,0.0,Day,Day,Day,Day
982,1141,2016-06-24 13:53:00,73.9,0.0,50.0,30.06,10.0,South,5.8,0.0,Day,Day,Day,Day
983,1142,2016-06-24 13:56:00,72.0,0.0,46.0,30.07,10.0,WNW,18.4,0.0,Day,Day,Day,Day
984,1143,2016-06-24 13:47:00,80.6,0.0,28.0,30.06,10.0,NW,11.5,0.0,Day,Day,Day,Day
985,1144,2016-06-24 14:15:00,84.2,0.0,30.0,30.02,9.0,NW,10.4,0.0,Day,Day,Day,Day
986,1145,2016-06-24 14:55:00,89.1,0.0,29.0,29.99,10.0,WNW,11.5,0.0,Day,Day,Day,Day
987,1146,2016-06-24 14:53:00,75.0,0.0,44.0,30.05,10.0,West,16.1,0.0,Day,Day,Day,Day
867,1147,2016-06-24 14:53:00,88.0,0.0,22.0,29.99,10.0,NNW,9.2,0.0,Day,Day,Day,Day
988,1148,2016-06-24 14:53:00,72.0,0.0,49.0,30.05,10.0,South,8.1,0.0,Day,Day,Day,Day
989,1149,2016-06-24 14:56:00,78.1,0.0,39.0,30.06,10.0,North,12.7,0.0,Day,Day,Day,Day
990,1150,2016-06-24 15:56:00,69.1,0.0,47.0,30.06,10.0,West,26.5,0.0,Day,Day,Day,Day
991,1151,2016-06-24 15:55:00,87.8,0.0,22.0,29.99,10.0,West,11.5,0.0,Day,Day,Day,Day
992,1152,2016-06-24 15:55:00,87.8,0.0,22.0,29.99,10.0,West,11.5,0.0,Day,Day,Day,Day
993,1153,2016-06-24 16:30:00,91.4,0.0,10.0,29.97,10.0,NNW,8.1,0.0,Day,Day,Day,Day
994,1154,2016-06-24 16:53:00,71.1,0.0,47.0,30.02,10.0,West,13.8,0.0,Day,Day,Day,Day
795,1155,2016-06-24 16:53:00,71.1,0.0,47.0,30.02,10.0,West,13.8,0.0,Day,Day,Day,Day
995,1156,2016-06-24 16:53:00,71.1,0.0,47.0,30.02,10.0,West,13.8,0.0,Day,Day,Day,Day
996,1157,2016-06-24 16:53:00,84.9,0.0,30.0,29.97,10.0,WNW,13.8,0.0,Day,Day,Day,Day
997,1158,2016-06-24 16:53:00,89.1,0.0,23.0,29.93,10.0,NNW,9.2,0.0,Day,Day,Day,Day
